order_id,klant_id,stad,land,datum_besteld,product,categorie,aantal,stuksprijs,korting_pct,omzet,betaalmethode,beloofde_levertijd,levertijd_dagen,klachtmelding,te_laat
ORD-101246,K1044,Utrecht,NL,2025-06-20,Vitamine D3 25mcg,OTC,23,7.11,0.0,163.53,incasso,4,3.4,nee,0
ORD-101232,K1076,Utrceht,NL,2025-02-15,Omeprazol 20mg,Rx,92,4.9,15.0,383.18,incasso,4,5.7,ja,1
ORD-101448,K1058,Rotterdam,NL,01-03-2025,Ibuprofen 400mg,OTC,49,2.37,5.0,110.32,incasso,4,4.1,ja,1
ORD-101812,K1135,UTRECHT,NL,2025-02-03,Levothyroxine 50mcg,Rx,33,3.06,5.0,95.93,factuur,4,1.0,nee,0
ORD-101466,K1152,Groningen,NL,2025-05-25,Paracetamol 500mg,OTC,39,1.85,10.0,64.94,vooruitbetaling,4,3.5,nee,0
ORD-100275,K1085,Amsterdam,NL,2025-11-21,Vitamine D3 25mcg,OTC,18,6.98,0.0,125.64,incasso,4,1.9,nee,0
ORD-100705,K1033,Amsterdam ,NL,05-07-2025,Vitamine D3 25mcg,OTC,66,7.45,5.0,467.11,vooruitbetaling,4,4.9,ja,1
ORD-100453,K1032,Groningen,NL,2025-09-02,Amoxicilline 250mg,Rx,25,6.93,10.0,155.93,vooruitbetaling,4,1.8,nee,0
ORD-100113,K1127,Maastricht,NL,2025-06-25,Paracetamol 500mg,OTC,22,1.81,0.0,39.82,factuur,4,3.2,nee,0
ORD-100071,K1066,Utrecht ,NL,2025-10-25,Vitamine D3 25mcg,OTC,18,7.55,5.0,129.1,creditcard,4,3.1,nee,0
ORD-102028,K1096,A'dam,NL,04/11/25,Amoxicilline 250mg,Rx,24,7.2,,155.52,vooruitbetaling,4,2.1,nee,0
ORD-102395,K1157,antwerpen,BEL,2025-08-23,Simvastatine 40mg,Rx,38,3.99,0.0,151.62,vooruitbetaling,4,3.6,nee,0
ORD-102063,K1028,Rotterdam,NL,07-09-2025,Ibuprofen 400mg,OTC,22,2.62,10.0,51.88,incasso,4,1.1,nee,0
ORD-101825,K1023,UTRECHT,NL,07/01/25,Insuline pen,Koelketen,49,42.2,10.0,1861.02,vooruitbetaling,6,2.0,nee,0
ORD-100918,K1138,Rotterdam,NL,2025-08-16,Paracetamol 500mg,OTC,18,1.82,5.0,31.12,incasso,4,2.4,nee,0
ORD-100451,K1155,Eindhoven,NL,27-04-2025,Paracetamol 500mg,OTC,42,1.79,0.0,75.18,factuur,4,1.5,nee,0
ORD-102135,K1169,Rotterdam,NL,17/05/25,Vitamine D3 25mcg,OTC,13,7.16,20.0,74.46,factuur,4,3.7,nee,0
ORD-101514,K1140,Zwolle,NL,18/10/25,Vitamine D3 25mcg,OTC,8,7.16,5.0,54.42,factuur,4,2.4,nee,0
ORD-101565,K1079,Antwerpen,Belgie,17-08-2025,Paracetamol 500mg,OTC,39,1.8,10.0,63.18,creditcard,4,2.9,nee,0
ORD-100739,K1062,Eindhoven,NL,02-05-2025,Levothyroxine 50mcg,Rx,9,3.09,20.0,22.25,incasso,4,4.0,nee,1
ORD-101653,K1121,rotterdam,NL,2025-02-08,Metformine 850mg,Rx,11,4.5,0.0,49.5,vooruitbetaling,4,1.7,nee,0
ORD-100104,K1130,utrecht,NL,2025-02-18,Vitamine D3 25mcg,OTC,7,7.72,0.0,54.04,creditcard,4,2.7,nee,0
ORD-101857,K1072,Amsterdam ,NL,22/07/25,Metformine 850mg,Rx,12,4.24,10.0,45.79,factuur,4,2.7,nee,0
ORD-102297,K1095,Zwolle,NL,03/07/25,Paracetamol 500mg,OTC,24,1.83,0.0,43.92,factuur,4,2.4,nee,0
ORD-102350,K1170,Zwolle,NL,2025-09-24,Paracetamol 500mg,OTC,25,1.88,0.0,47.0,incasso,4,3.0,nee,0
ORD-100241,K1099,Gent,BEL,01-04-2025,Ibuprofen 400mg,OTC,12,2.59,10.0,27.97,factuur,4,3.2,nee,0
ORD-101988,K1116,rotterdam,NL,24/09/25,Simvastatine 40mg,Rx,92,3.93,5.0,343.48,factuur,4,3.8,nee,0
ORD-101569,K1170,rotterdam,NL,08/02/25,Salbutamol inhalator,Rx,88,18.5,0.0,1628.0,creditcard,4,3.6,nee,0
ORD-101619,K1167,Groningen,NL,2025-05-08,Levothyroxine 50mcg,Rx,75,3.02,0.0,226.5,incasso,4,1.8,nee,0
ORD-100096,K1131,Amsterdam,NL,26-05-2025,Paracetamol 500mg,OTC,43,1.9,15.0,69.45,factuur,4,1.7,nee,0
ORD-101190,K1096,Gent,Belgie,14-08-2025,Paracetamol 500mg,OTC,12,1.84,15.0,18.77,incasso,4,1.0,nee,0
ORD-100084,K1044,Zwolle,NL,23-04-2025,Metformine 850mg,Rx,40,4.35,,156.6,vooruitbetaling,4,4.3,nee,1
ORD-101718,K1138,Anvers,BE,27/04/25,Vitamine D3 25mcg,OTC,6,7.18,0.0,43.08,creditcard,4,4.3,ja,1
ORD-100009,K1004,UTRECHT,NL,22-11-2025,Paracetamol 500mg,OTC,11,1.77,5.0,18.5,creditcard,4,3.1,nee,0
ORD-100878,K1123,Maastricht,NL,18/03/25,Metformine 850mg,Rx,30,4.32,0.0,129.6,factuur,4,1.7,nee,0
ORD-101339,K1081,Eindhoven,NL,2025-07-08,Ibuprofen 400mg,OTC,81,2.47,0.0,200.07,vooruitbetaling,4,1.7,nee,0
ORD-100773,K1109,Utrecht,NL,09-09-2025,Levothyroxine 50mcg,Rx,33,3.19,10.0,94.74,incasso,4,4.4,ja,1
ORD-101385,K1005,Den  Haag,NL,26-07-2025,Ibuprofen 400mg,OTC,8,2.4,10.0,17.28,vooruitbetaling,4,5.0,nee,1
ORD-100276,K1010,Groningen,NL,2025-09-01,Levothyroxine 50mcg,Rx,27,3.22,,86.94,incasso,4,1.0,nee,0
ORD-101408,K1069,Utrceht,NL,2025-07-11,Simvastatine 40mg,Rx,52,3.86,10.0,180.65,incasso,4,4.1,nee,1
ORD-101592,K1052,Utrceht,NL,16-04-2025,Salbutamol inhalator,Rx,34,19.93,20.0,542.1,vooruitbetaling,4,2.0,nee,0
ORD-101372,K1027,Utrecht,NL,01/12/25,Vitamine D3 25mcg,OTC,64,7.34,5.0,446.27,vooruitbetaling,4,4.3,ja,1
ORD-100088,K1078,Gent,BE,24/07/25,Paracetamol 500mg,OTC,11,1.82,0.0,20.02,creditcard,4,4.2,ja,1
ORD-100090,K1069,Gent,BE,17-11-2025,Paracetamol 500mg,OTC,44,1.78,0.0,78.32,incasso,4,3.0,nee,0
ORD-100280,K1153,Anvers,Belgie,26/04/25,Salbutamol inhalator,Rx,68,19.56,15.0,1130.57,incasso,4,5.2,ja,1
ORD-101906,K1001,Rotterdam,NL,2025-02-05,Salbutamol inhalator,Rx,19,18.39,0.0,349.41,incasso,4,2.9,nee,0
ORD-101484,K1016,Anvers,Belgie,31/03/25,Amoxicilline 250mg,Rx,11,6.92,10.0,68.51,incasso,4,1.1,nee,0
ORD-101823,K1094,Gent,BEL,2025-09-06,Ibuprofen 400mg,OTC,34,2.4,10.0,73.44,incasso,4,3.6,nee,0
ORD-101324,K1039,Zwolle,NL,10-09-2025,Salbutamol inhalator,Rx,26,18.62,10.0,435.71,vooruitbetaling,4,1.9,nee,0
ORD-101426,K1179,Rotterdam,NL,05/07/25,Vitamine D3 25mcg,OTC,21,7.53,5.0,150.22,vooruitbetaling,4,1.0,nee,0
ORD-100992,K1046,amsterdam,NL,2025-07-16,Ibuprofen 400mg,OTC,14,2.19,10.0,27.59,factuur,4,3.8,nee,0
ORD-100365,K1087,Rotterdam,NL,08/07/25,Metformine 850mg,Rx,120,4.46,0.0,535.2,incasso,4,3.7,nee,0
ORD-102071,K1100,Zwolle,NL,04/06/25,Vitamine D3 25mcg,OTC,7,7.12,15.0,42.36,factuur,4,2.9,nee,0
ORD-100676,K1106,Gent,BE,03-08-2025,Salbutamol inhalator,Rx,27,18.63,10.0,452.71,vooruitbetaling,4,1.4,nee,0
ORD-102026,K1009,Amsterdam,NL,27-04-2025,Levothyroxine 50mcg,Rx,108,3.08,0.0,332.64,factuur,4,2.8,nee,0
ORD-100998,K1051,,NL,2025-07-01,Paracetamol 500mg,OTC,21,1.83,5.0,36.51,creditcard,4,1.0,nee,0
ORD-101189,K1041,UTRECHT,NL,2025-09-03,Amoxicilline 250mg,Rx,19,6.4,0.0,121.6,,4,2.0,nee,0
ORD-101759,K1131,,NL,2025-08-24,Vitamine D3 25mcg,OTC,30,7.31,15.0,186.4,,4,1.0,nee,0
ORD-101342,K1000,UTRECHT,NL,2025-01-07,Vitamine D3 25mcg,OTC,10,7.26,10.0,65.34,factuur,4,1.4,nee,0
ORD-100094,K1028,rotterdam,NL,2025-03-26,Levothyroxine 50mcg,Rx,40,3.0,5.0,114.0,incasso,4,1.1,nee,0
ORD-101286,K1107,Eindhoven,NL,13-01-2025,Salbutamol inhalator,Rx,6,17.97,0.0,107.82,incasso,4,2.0,nee,0
ORD-102146,K1105,Maastricht,NL,24/04/25,Paracetamol 500mg,OTC,16,1.85,10.0,26.64,creditcard,4,2.8,nee,0
ORD-100167,K1079,Gent,BE,24-04-2025,Ibuprofen 400mg,OTC,7,2.49,,17.43,vooruitbetaling,4,2.8,nee,0
ORD-100496,K1166,Eindhoven,NL,24-05-2025,Ibuprofen 400mg,OTC,14,2.31,15.0,27.49,incasso,4,2.6,nee,0
ORD-101749,K1092,Den  Haag,NL,04/03/25,Vitamine D3 25mcg,OTC,10,6.96,10.0,62.64,factuur,4,1.0,nee,0
ORD-100714,K1031,amsterdam,NL,01/12/25,Simvastatine 40mg,Rx,24,3.94,5.0,89.83,factuur,4,4.1,nee,1
ORD-101539,K1044,Groningen,NL,2025-01-18,Vitamine D3 25mcg,OTC,28,7.43,0.0,208.04,vooruitbetaling,4,2.1,nee,0
ORD-100331,K1067,amsterdam,NL,2025-04-07,Omeprazol 20mg,Rx,17,5.12,0.0,87.04,factuur,4,2.5,nee,0
ORD-100219,K1084,Anvers,Belgie,2025-06-28,Salbutamol inhalator,Rx,10,19.11,5.0,181.54,creditcard,4,2.9,nee,0
ORD-101537,K1000,Rotterdam,NL,02-09-2025,Vitamine D3 25mcg,OTC,58,7.01,,345.59,vooruitbetaling,4,4.1,nee,1
ORD-100531,K1055,Utrceht,NL,29-03-2025,Vitamine D3 25mcg,OTC,20,7.02,0.0,140.4,creditcard,4,3.8,nee,0
ORD-101864,K1158,rotterdam,NL,24/04/25,Simvastatine 40mg,Rx,37,4.07,0.0,150.59,vooruitbetaling,4,1.4,nee,0
ORD-101980,K1005,,NL,2025-03-23,Levothyroxine 50mcg,Rx,13,3.15,,40.95,creditcard,4,3.6,nee,0
ORD-100305,K1146,Utrecht ,NL,2025-01-22,Ibuprofen 400mg,OTC,10,2.37,5.0,22.52,incasso,4,1.0,nee,0
ORD-101649,K1115,Eindhoven,NL,19/10/25,Vitamine D3 25mcg,OTC,31,7.39,0.0,229.09,creditcard,4,2.7,nee,0
ORD-100196,K1119,Gent,BE,10/01/25,Amoxicilline 250mg,Rx,31,6.66,10.0,185.81,creditcard,4,1.5,nee,0
ORD-101164,K1095,Eindhoven,NL,2025-03-21,Ibuprofen 400mg,OTC,10,2.43,10.0,21.87,incasso,4,1.1,nee,0
ORD-101618,K1039,Maastricht,NL,2025-03-23,Paracetamol 500mg,OTC,6,1.84,0.0,11.04,factuur,4,4.6,ja,1
ORD-101146,K1150,Rotterdam,NL,30/03/25,Amoxicilline 250mg,Rx,25,7.1,5.0,168.62,factuur,4,2.9,nee,0
ORD-100494,K1102,amsterdam,NL,20/07/25,Vitamine D3 25mcg,OTC,69,7.57,0.0,522.33,factuur,4,4.9,ja,1
ORD-100110,K1091,Eindhoven,NL,21-08-2025,Simvastatine 40mg,Rx,15,3.76,10.0,50.76,incasso,4,1.8,nee,0
ORD-101108,K1051,Zwolle,NL,2025-07-15,Insuline pen,Koelketen,41,41.1,0.0,1685.1,vooruitbetaling,6,1.9,nee,0
ORD-101269,K1055,Utrceht,NL,24-09-2025,Levothyroxine 50mcg,Rx,39,3.18,10.0,111.62,vooruitbetaling,4,1.6,nee,0
ORD-100369,K1010,Eindhoven,NL,02-07-2025,Levothyroxine 50mcg,Rx,12,3.15,15.0,32.13,factuur,4,1.9,nee,0
ORD-100793,K1179,Gent,Belgie,2025-10-09,Vitamine D3 25mcg,OTC,2,7.35,5.0,13.96,incasso,4,1.0,nee,0
ORD-100926,K1117,Rotterdam,NL,27/02/25,Ibuprofen 400mg,OTC,46,2.45,15.0,95.8,factuur,4,3.4,nee,0
ORD-101815,K1149,Utrecht,NL,02/08/25,Levothyroxine 50mcg,Rx,41,3.08,0.0,126.28,factuur,4,1.9,nee,0
ORD-100396,K1087,Gent,Belgie,26/02/25,Vitamine D3 25mcg,OTC,9,7.4,0.0,66.6,incasso,4,2.2,ja,0
ORD-101178,K1071,Utrecht ,NL,27/03/25,Salbutamol inhalator,Rx,67,20.42,0.0,1368.14,vooruitbetaling,4,2.8,nee,0
ORD-101215,K1032,Amsterdam ,NL,22-04-2025,Salbutamol inhalator,Rx,5,19.05,5.0,90.49,creditcard,4,3.5,nee,0
ORD-100797,K1154,Rotterdam,NL,18/10/25,Vitamine D3 25mcg,OTC,22,7.26,0.0,159.72,factuur,4,5.5,ja,1
ORD-101298,K1117,Antwerpen,Belgie,2025-05-21,Omeprazol 20mg,Rx,68,5.06,5.0,326.88,creditcard,4,4.0,ja,1
ORD-101062,K1062,Eindhoven,NL,2025-05-08,Ibuprofen 400mg,OTC,23,2.45,5.0,53.53,factuur,4,2.1,nee,0
ORD-100418,K1034,Rotterdam,NL,30-04-2025,Levothyroxine 50mcg,Rx,54,3.21,0.0,173.34,incasso,4,2.7,nee,0
ORD-100375,K1144,rotterdam,NL,2025-08-17,Vitamine D3 25mcg,OTC,15,7.26,10.0,98.01,creditcard,4,3.4,nee,0
ORD-100470,K1168,Gent,BEL,17/07/25,Omeprazol 20mg,Rx,94,5.19,15.0,414.68,factuur,4,3.1,nee,0
ORD-101541,K1179,Rotterdam,NL,16/03/25,Amoxicilline 250mg,Rx,24,6.53,,156.72,incasso,4,4.7,ja,1
ORD-100200,K1055,amsterdam,NL,14/05/25,Simvastatine 40mg,Rx,54,3.84,5.0,196.99,vooruitbetaling,4,3.7,nee,0
ORD-101761,K1073,Maastricht,NL,29/11/25,Paracetamol 500mg,OTC,67,1.83,0.0,122.61,vooruitbetaling,4,2.5,nee,0
ORD-100798,K1029,utrecht,NL,19-07-2025,Levothyroxine 50mcg,Rx,50,3.09,5.0,146.78,creditcard,4,1.9,nee,0
ORD-102059,K1110,rotterdam,NL,2025-06-12,Metformine 850mg,Rx,34,4.05,15.0,117.04,incasso,4,1.0,ja,0
ORD-101486,K1061,Rotterdam,NL,28/01/25,Ibuprofen 400mg,OTC,19,2.47,10.0,42.24,vooruitbetaling,4,3.6,nee,0
ORD-100538,K1146,rotterdam,NL,2025-01-09,Omeprazol 20mg,Rx,7,5.13,,34.11,creditcard,4,2.6,nee,0
ORD-100983,K1153,Utrceht,NL,28/06/25,Ibuprofen 400mg,OTC,47,2.4,10.0,101.52,factuur,4,2.8,nee,0
ORD-100480,K1159,Eindhoven,NL,28-02-2025,Salbutamol inhalator,Rx,10,18.33,,146.64,incasso,4,3.5,ja,0
ORD-101479,K1133,Gent,BE,30-04-2025,Vitamine D3 25mcg,OTC,21,7.17,15.0,127.98,factuur,4,1.4,nee,0
ORD-100223,K1134,Den Haag,NL,29/03/25,Amoxicilline 250mg,Rx,25,6.9,5.0,163.88,creditcard,4,3.1,nee,0
ORD-100672,K1078,Eindhoven,NL,19-11-2025,Metformine 850mg,Rx,19,4.39,5.0,79.24,creditcard,4,3.0,nee,0
ORD-101393,K1056,Zwolle,NL,05/02/25,Metformine 850mg,Rx,28,4.27,10.0,107.6,factuur,4,4.9,ja,1
ORD-100994,K1142,Eindhoven,NL,20/03/25,Amoxicilline 250mg,Rx,6,6.82,10.0,36.83,creditcard,4,2.3,nee,0
ORD-100580,K1086,Zwolle,NL,17-06-2025,Omeprazol 20mg,Rx,8,5.16,10.0,37.15,creditcard,4,1.0,nee,0
ORD-101045,K1120,Rotterdam,NL,2025-03-25,Ibuprofen 400mg,OTC,15,2.49,20.0,29.88,incasso,4,2.0,nee,0
ORD-100077,K1029,Rotterdam,NL,13/05/25,Paracetamol 500mg,OTC,11,1.88,,20.68,incasso,4,1.4,nee,0
ORD-101758,K1082,'s-Gravenhage,NL,2025-04-19,Metformine 850mg,Rx,120,4.1,20.0,393.6,vooruitbetaling,4,4.9,ja,1
ORD-100826,K1106,A'dam,NL,18/02/25,Ibuprofen 400mg,OTC,3,2.54,0.0,7.62,incasso,4,2.0,nee,0
ORD-100125,K1156,Utrceht,NL,2025-10-15,Paracetamol 500mg,OTC,-5,1.84,0.0,23.92,incasso,4,4.8,nee,1
ORD-101252,K1126,Rotterdam,NL,24/01/25,Vitamine D3 25mcg,OTC,43,7.03,10.0,272.06,vooruitbetaling,4,4.0,ja,1
ORD-101960,K1010,utrecht,NL,15/07/25,Metformine 850mg,Rx,13,4.06,10.0,47.5,incasso,4,3.5,nee,0
ORD-102253,K1092,amsterdam,NL,09-06-2025,Omeprazol 20mg,Rx,51,5.07,5.0,245.64,vooruitbetaling,4,1.0,nee,0
ORD-101596,K1132,Eindhoven,NL,20/02/25,Ibuprofen 400mg,OTC,15,2.4,10.0,32.4,,4,1.0,nee,0
ORD-100576,K1045,UTRECHT,NL,2025-08-25,Levothyroxine 50mcg,Rx,12,3.03,15.0,30.91,creditcard,4,2.4,nee,0
ORD-101575,K1055,Eindhoven,NL,2025-02-11,Paracetamol 500mg,OTC,35,1.87,5.0,62.18,vooruitbetaling,4,2.8,nee,0
ORD-100621,K1156,,BEL,14/04/25,Omeprazol 20mg,Rx,20,5.08,0.0,101.6,creditcard,4,3.2,nee,0
ORD-100767,K1004,Utrceht,NL,06-01-2025,Vitamine D3 25mcg,OTC,6,7.62,0.0,45.72,factuur,4,1.0,nee,0
ORD-101229,K1071,Amsterdam,NL,13-11-2025,Vitamine D3 25mcg,OTC,19,6.99,10.0,119.53,vooruitbetaling,4,1.4,nee,0
ORD-101340,K1068,rotterdam,NL,2025-11-08,Omeprazol 20mg,Rx,13,5.0,15.0,55.25,vooruitbetaling,4,4.2,ja,1
ORD-100659,K1089,Rotterdam,NL,14-11-2025,Levothyroxine 50mcg,Rx,26,2.92,5.0,72.12,factuur,4,,nee,0
ORD-102398,K1120,Den  Haag,NL,21/05/25,Levothyroxine 50mcg,Rx,34,3.17,5.0,102.39,vooruitbetaling,4,2.3,nee,0
ORD-102351,K1048,Maastricht,NL,13/02/25,Simvastatine 40mg,Rx,15,3.91,20.0,46.92,,4,2.7,nee,0
ORD-101517,K1068,Utrecht ,NL,15-05-2025,Ibuprofen 400mg,OTC,21,2.44,0.0,51.24,incasso,4,1.6,nee,0
ORD-101509,K1163,Rotterdam,NL,2025-03-13,Vitamine D3 25mcg,OTC,69,7.33,0.0,505.77,creditcard,4,4.4,ja,1
ORD-102265,K1085,Groningen,NL,02/05/25,Omeprazol 20mg,Rx,50,5.28,5.0,250.8,factuur,4,3.3,nee,0
ORD-100259,K1152,Amsterdam ,NL,17/11/25,Metformine 850mg,Rx,22,4.36,10.0,86.33,creditcard,4,1.1,nee,0
ORD-100282,K1116,Eindhoven,NL,2025-10-21,Insuline pen,Koelketen,8,42.58,5.0,323.61,incasso,6,1.2,nee,0
ORD-101614,K1065,Rotterdam,NL,2025-05-02,Ibuprofen 400mg,OTC,10,2.4,10.0,21.6,vooruitbetaling,4,1.6,nee,0
ORD-101184,K1085,Eindhoven,NL,13/08/25,Ibuprofen 400mg,OTC,15,2.49,0.0,37.35,creditcard,4,2.9,nee,0
ORD-101973,K1088,UTRECHT,NL,29/11/25,Omeprazol 20mg,Rx,13,5.0,0.0,65.0,vooruitbetaling,4,1.0,nee,0
ORD-100455,K1136,Rotterdam,NL,30/05/25,Vitamine D3 25mcg,OTC,4,7.32,,29.28,creditcard,4,4.3,nee,1
ORD-100434,K1170,Rotterdam,NL,2025-07-10,Levothyroxine 50mcg,Rx,45,3.26,0.0,146.7,creditcard,4,1.4,nee,0
ORD-100299,K1001,amsterdam,NL,18-11-2025,Salbutamol inhalator,Rx,55,17.96,5.0,938.41,vooruitbetaling,4,2.1,nee,0
ORD-101762,K1000,utrecht,NL,2025-08-27,Levothyroxine 50mcg,Rx,19,3.19,10.0,54.55,factuur,4,1.0,nee,0
ORD-102371,K1080,den haag,NL,04-03-2025,Simvastatine 40mg,Rx,19,4.01,5.0,72.38,vooruitbetaling,4,1.7,ja,0
ORD-101932,K1130,Anvers,BEL,15/09/25,Amoxicilline 250mg,Rx,12,7.08,0.0,84.96,incasso,4,3.5,nee,0
ORD-100438,K1144,antwerpen,Belgie,2025-07-01,Levothyroxine 50mcg,Rx,68,3.1,0.0,210.8,vooruitbetaling,4,3.3,nee,0
ORD-102024,K1092,A'dam,NL,2025-07-10,Vitamine D3 25mcg,OTC,24,7.32,10.0,158.11,incasso,4,2.7,nee,0
ORD-101626,K1060,Rotterdam,NL,2025-03-03,Metformine 850mg,Rx,80,4.01,10.0,288.72,vooruitbetaling,4,2.0,ja,0
ORD-100292,K1125,Eindhoven,NL,11/07/25,Paracetamol 500mg,OTC,18,1.82,5.0,31.12,creditcard,4,4.8,ja,1
ORD-101837,K1010,Anvers,BE,2025-05-26,Simvastatine 40mg,Rx,46,4.01,10.0,166.01,factuur,4,3.6,nee,0
ORD-100278,K1152,Anvers,BE,02/06/25,Amoxicilline 250mg,Rx,4,6.98,,25.13,vooruitbetaling,4,1.1,nee,0
ORD-100655,K1009,UTRECHT,NL,02-02-2025,Omeprazol 20mg,Rx,9,5.18,,41.96,vooruitbetaling,4,3.5,nee,0
ORD-101058,K1156,utrecht,NL,02-02-2025,Simvastatine 40mg,Rx,15,3.96,15.0,50.49,factuur,4,,nee,0
ORD-100732,K1089,Eindhoven,NL,25/02/25,Salbutamol inhalator,Rx,39,18.37,5.0,680.61,,4,3.7,nee,0
ORD-100553,K1103,Den  Haag,NL,2025-11-17,Amoxicilline 250mg,Rx,35,7.08,10.0,223.02,factuur,4,1.1,nee,0
ORD-102142,K1069,utrecht,NL,30/08/25,Omeprazol 20mg,Rx,12,5.1,0.0,61.2,incasso,4,5.7,nee,1
ORD-102375,K1173,Rotterdam,NL,2025-08-27,Amoxicilline 250mg,Rx,14,6.74,0.0,94.36,vooruitbetaling,4,3.3,nee,0
ORD-101900,K1150,Zwolle,NL,09/07/25,Vitamine D3 25mcg,OTC,26,7.06,,156.03,incasso,4,1.0,nee,0
ORD-101191,K1038,Gent,BE,26/07/25,Omeprazol 20mg,Rx,27,5.09,,130.56,vooruitbetaling,4,1.4,nee,0
ORD-101526,K1067,A'dam,NL,26/02/25,Ibuprofen 400mg,OTC,44,2.4,15.0,89.76,incasso,4,2.1,nee,0
ORD-101995,K1144,,NL,09-06-2025,Metformine 850mg,Rx,7,4.13,15.0,24.57,incasso,4,2.1,nee,0
ORD-101356,K1037,Utrecht,NL,10/09/25,Paracetamol 500mg,OTC,22,1.84,20.0,32.38,vooruitbetaling,4,1.3,nee,0
ORD-101694,K1028,Zwolle,NL,15/06/25,Simvastatine 40mg,Rx,22,3.77,20.0,66.35,creditcard,4,,nee,0
ORD-100775,K1122,Zwolle,NL,28/08/25,Omeprazol 20mg,Rx,395,4.99,5.0,1872.5,factuur,4,,nee,0
ORD-100426,K1026,amsterdam,NL,19/04/25,Salbutamol inhalator,Rx,16,19.27,5.0,292.9,factuur,4,1.8,nee,0
ORD-101786,K1166,Amsterdam ,NL,2025-01-21,Levothyroxine 50mcg,Rx,5,3.2,10.0,14.4,vooruitbetaling,4,2.2,nee,0
ORD-101186,K1160,antwerpen,BE,30/06/25,Amoxicilline 250mg,Rx,57,6.69,0.0,381.33,factuur,4,2.1,nee,0
ORD-102197,K1153,den haag,NL,29/05/25,Paracetamol 500mg,OTC,8,2.0,5.0,15.2,factuur,4,1.4,nee,0
ORD-102274,K1160,Den  Haag,NL,06/08/25,Salbutamol inhalator,Rx,33,18.72,10.0,555.98,incasso,4,2.9,nee,0
ORD-100865,K1055,Utrceht,NL,19-10-2025,Paracetamol 500mg,OTC,106,1.8,10.0,171.72,incasso,4,3.6,nee,0
ORD-101709,K1014,,NL,02/08/25,Amoxicilline 250mg,Rx,4,6.74,15.0,22.92,factuur,4,4.8,ja,1
ORD-101792,K1054,Den Haag,NL,09-08-2025,Paracetamol 500mg,OTC,11,1.85,5.0,19.33,factuur,4,3.9,nee,0
ORD-101245,K1162,UTRECHT,NL,12/08/25,Omeprazol 20mg,Rx,10,4.97,,42.24,vooruitbetaling,4,2.0,nee,0
ORD-100900,K1089,A'dam,NL,2025-05-10,Salbutamol inhalator,Rx,42,18.07,,758.94,creditcard,4,4.0,nee,0
ORD-101528,K1141,Groningen,NL,14-04-2025,Insuline pen,Koelketen,17,41.71,0.0,709.07,creditcard,6,3.5,nee,0
ORD-100601,K1114,Amsterdam ,NL,13-06-2025,Omeprazol 20mg,Rx,63,5.25,10.0,297.68,vooruitbetaling,4,3.7,nee,0
ORD-101291,K1093,antwerpen,BE,25/03/25,Levothyroxine 50mcg,Rx,16,2.99,0.0,47.84,,4,1.7,nee,0
ORD-100217,K1102,Utrecht,NL,2025-10-06,Omeprazol 20mg,Rx,32,5.12,0.0,163.84,creditcard,4,1.1,nee,0
ORD-102268,K1161,Zwolle,NL,10-07-2025,Vitamine D3 25mcg,OTC,40,7.28,5.0,276.64,factuur,4,1.7,nee,0
ORD-100213,K1150,rotterdam,NL,20-06-2025,Metformine 850mg,Rx,117,4.16,,413.71,creditcard,4,3.1,nee,0
ORD-100035,K1002,Rotterdam,NL,2025-08-28,Metformine 850mg,Rx,10,4.31,,43.1,vooruitbetaling,4,3.1,nee,0
ORD-100367,K1168,Maastricht,NL,14-08-2025,Vitamine D3 25mcg,OTC,12,7.14,20.0,68.54,creditcard,4,2.8,nee,0
ORD-100012,K1082,Utrecht,NL,27-07-2025,Ibuprofen 400mg,OTC,22,2.45,0.0,53.9,factuur,4,3.2,nee,0
ORD-100476,K1178,Utrceht,NL,28-08-2025,Ibuprofen 400mg,OTC,132,2.42,5.0,303.47,creditcard,4,3.3,nee,0
ORD-101720,K1102,antwerpen,BE,14-04-2025,Paracetamol 500mg,OTC,29,1.9,0.0,55.1,factuur,4,1.8,nee,0
ORD-102282,K1109,Groningen,NL,2025-08-20,Ibuprofen 400mg,OTC,9,2.38,20.0,17.14,creditcard,4,2.7,nee,0
ORD-101084,K1125,Eindhoven,NL,2025-07-14,Vitamine D3 25mcg,OTC,12,7.44,,75.89,incasso,4,1.4,nee,0
ORD-102367,K1096,Maastricht,NL,29/07/25,Vitamine D3 25mcg,OTC,42,7.67,0.0,322.14,factuur,4,1.0,nee,0
ORD-101632,K1062,Zwolle,NL,29-01-2025,Levothyroxine 50mcg,Rx,4,3.02,20.0,9.66,factuur,4,1.0,nee,0
ORD-100013,K1006,Gent,BEL,21-07-2025,Ibuprofen 400mg,OTC,10,2.38,15.0,20.23,,4,2.1,nee,0
ORD-102111,K1074,Rotterdam,NL,15-05-2025,Levothyroxine 50mcg,Rx,12,3.29,10.0,35.53,factuur,4,2.0,nee,0
ORD-101023,K1134,Rotterdam,NL,2025-04-01,Levothyroxine 50mcg,Rx,10,3.15,0.0,31.5,vooruitbetaling,4,3.2,nee,0
ORD-100964,K1126,Amsterdam,NL,14-01-2025,Insuline pen,Koelketen,10,42.33,5.0,402.13,factuur,6,4.2,nee,0
ORD-100607,K1117,Groningen,NL,2025-09-08,Simvastatine 40mg,Rx,9,3.83,,27.58,incasso,4,3.4,nee,0
